t_s,pwm,power_w,t_sense_c,t_die_c,rpm,fan_power_rel
211.000,40.0000,150.0000,60.4375,60.6007,6000.00,0.064000
211.100,40.0000,150.0000,60.5625,60.6014,6000.00,0.064000
211.200,40.0000,150.0000,60.6250,60.6021,6000.00,0.064000
211.300,40.0000,150.0000,60.5625,60.6029,6000.00,0.064000
211.400,40.0000,150.0000,60.5625,60.6036,6000.00,0.064000
211.500,40.0000,150.0000,60.5625,60.6043,6000.00,0.064000
211.600,40.0000,150.0000,60.5625,60.6050,6000.00,0.064000
211.700,40.0000,150.0000,60.6250,60.6057,6000.00,0.064000
211.800,40.0000,150.0000,60.5000,60.6064,6000.00,0.064000
211.900,40.0000,150.0000,60.5000,60.6071,6000.00,0.064000
212.000,40.0000,150.0000,60.5625,60.6078,6000.00,0.064000
212.100,40.0000,150.0000,60.6250,60.6085,6000.00,0.064000
212.200,40.0000,150.0000,60.5625,60.6092,6000.00,0.064000
212.300,40.0000,150.0000,60.5625,60.6099,6000.00,0.064000
212.400,40.0000,150.0000,60.6250,60.6106,6000.00,0.064000
212.500,40.0000,150.0000,60.6875,60.6113,6000.00,0.064000
212.600,40.0000,150.0000,60.5625,60.6120,6000.00,0.064000
212.700,40.0000,150.0000,60.5625,60.6127,6000.00,0.064000
212.800,40.0000,150.0000,60.5625,60.6134,6000.00,0.064000
212.900,40.0000,150.0000,60.6250,60.6141,6000.00,0.064000
213.000,40.0000,150.0000,60.6250,60.6148,6000.00,0.064000
213.100,40.0000,150.0000,60.5000,60.6155,6000.00,0.064000
213.200,40.0000,150.0000,60.5625,60.6162,6000.00,0.064000
213.300,40.0000,150.0000,60.5625,60.6169,6000.00,0.064000
213.400,40.0000,150.0000,60.5625,60.6175,6000.00,0.064000
213.500,40.0000,150.0000,60.5625,60.6182,6000.00,0.064000
213.600,40.0000,150.0000,60.6250,60.6189,6000.00,0.064000
213.700,40.0000,150.0000,60.5625,60.6196,6000.00,0.064000
213.800,40.0000,150.0000,60.5000,60.6203,6000.00,0.064000
213.900,40.0000,150.0000,60.5625,60.6209,6000.00,0.064000
214.000,40.0000,150.0000,60.6250,60.6216,6000.00,0.064000
214.100,40.0000,150.0000,60.6250,60.6223,6000.00,0.064000
214.200,40.0000,150.0000,60.5000,60.6230,6000.00,0.064000
214.300,40.0000,150.0000,60.5625,60.6236,6000.00,0.064000
214.400,40.0000,150.0000,60.5625,60.6243,6000.00,0.064000
214.500,40.0000,150.0000,60.6250,60.6250,6000.00,0.064000
214.600,40.0000,150.0000,60.6250,60.6256,6000.00,0.064000
214.700,40.0000,150.0000,60.6250,60.6263,6000.00,0.064000
214.800,40.0000,150.0000,60.6250,60.6270,6000.00,0.064000
214.900,40.0000,150.0000,60.6875,60.6276,6000.00,0.064000
215.000,40.0000,150.0000,60.5625,60.6283,6000.00,0.064000
215.100,40.0000,150.0000,60.6250,60.6289,6000.00,0.064000
215.200,40.0000,150.0000,60.6250,60.6296,6000.00,0.064000
215.300,40.0000,150.0000,60.5625,60.6302,6000.00,0.064000
215.400,40.0000,150.0000,60.5625,60.6309,6000.00,0.064000
215.500,40.0000,150.0000,60.5625,60.6316,6000.00,0.064000
215.600,40.0000,150.0000,60.6250,60.6322,6000.00,0.064000
215.700,40.0000,150.0000,60.5625,60.6329,6000.00,0.064000
215.800,40.0000,150.0000,60.5625,60.6335,6000.00,0.064000
215.900,40.0000,150.0000,60.6250,60.6342,6000.00,0.064000
216.000,40.0000,150.0000,60.6250,60.6348,6000.00,0.064000
216.100,40.0000,150.0000,60.5000,60.6354,6000.00,0.064000
216.200,40.0000,150.0000,60.6250,60.6361,6000.00,0.064000
216.300,40.0000,150.0000,60.5625,60.6367,6000.00,0.064000
216.400,40.0000,150.0000,60.5625,60.6374,6000.00,0.064000
216.500,40.0000,150.0000,60.5625,60.6380,6000.00,0.064000
216.600,40.0000,150.0000,60.6875,60.6386,6000.00,0.064000
216.700,40.0000,150.0000,60.6250,60.6393,6000.00,0.064000
216.800,40.0000,150.0000,60.6250,60.6399,6000.00,0.064000
216.900,40.0000,150.0000,60.6250,60.6405,6000.00,0.064000
217.000,40.0000,150.0000,60.6250,60.6412,6000.00,0.064000
217.100,40.0000,150.0000,60.6250,60.6418,6000.00,0.064000
217.200,40.0000,150.0000,60.5000,60.6424,6000.00,0.064000
217.300,40.0000,150.0000,60.6250,60.6431,6000.00,0.064000
217.400,40.0000,150.0000,60.6250,60.6437,6000.00,0.064000
217.500,40.0000,150.0000,60.6250,60.6443,6000.00,0.064000
217.600,40.0000,150.0000,60.5625,60.6449,6000.00,0.064000
217.700,40.0000,150.0000,60.5000,60.6455,6000.00,0.064000
217.800,40.0000,150.0000,60.6875,60.6462,6000.00,0.064000
217.900,40.0000,150.0000,60.5625,60.6468,6000.00,0.064000
218.000,40.0000,150.0000,60.6250,60.6474,6000.00,0.064000
218.100,40.0000,150.0000,60.5625,60.6480,6000.00,0.064000
218.200,40.0000,150.0000,60.6250,60.6486,6000.00,0.064000
218.300,40.0000,150.0000,60.6250,60.6492,6000.00,0.064000
218.400,40.0000,150.0000,60.6250,60.6499,6000.00,0.064000
218.500,40.0000,150.0000,60.6875,60.6505,6000.00,0.064000
218.600,40.0000,150.0000,60.6875,60.6511,6000.00,0.064000
218.700,40.0000,150.0000,60.6250,60.6517,6000.00,0.064000
218.800,40.0000,150.0000,60.6875,60.6523,6000.00,0.064000
218.900,40.0000,150.0000,60.6250,60.6529,6000.00,0.064000
219.000,40.0000,150.0000,60.5625,60.6535,6000.00,0.064000
219.100,40.0000,150.0000,60.6875,60.6541,6000.00,0.064000
219.200,40.0000,150.0000,60.6875,60.6547,6000.00,0.064000
219.300,40.0000,150.0000,60.6250,60.6553,6000.00,0.064000
219.400,40.0000,150.0000,60.6250,60.6559,6000.00,0.064000
219.500,40.0000,150.0000,60.6250,60.6565,6000.00,0.064000
219.600,40.0000,150.0000,60.5625,60.6571,6000.00,0.064000
219.700,40.0000,150.0000,60.6250,60.6577,6000.00,0.064000
219.800,40.0000,150.0000,60.6250,60.6583,6000.00,0.064000
219.900,40.0000,150.0000,60.6875,60.6589,6000.00,0.064000
220.000,40.0000,150.0000,60.6875,60.6595,6000.00,0.064000
220.100,40.0000,150.0000,60.6250,60.6600,6000.00,0.064000
220.200,40.0000,150.0000,60.6875,60.6606,6000.00,0.064000
220.300,40.0000,150.0000,60.6875,60.6612,6000.00,0.064000
220.400,40.0000,150.0000,60.6250,60.6618,6000.00,0.064000
220.500,40.0000,150.0000,60.6250,60.6624,6000.00,0.064000
220.600,40.0000,150.0000,60.6875,60.6630,6000.00,0.064000
220.700,40.0000,150.0000,60.6250,60.6636,6000.00,0.064000
220.800,40.0000,150.0000,60.6875,60.6641,6000.00,0.064000
220.900,40.0000,150.0000,60.6250,60.6647,6000.00,0.064000
221.000,40.0000,150.0000,60.7500,60.6653,6000.00,0.064000
221.100,40.0000,150.0000,60.5625,60.6659,6000.00,0.064000
221.200,40.0000,150.0000,60.6250,60.6664,6000.00,0.064000
221.300,40.0000,150.0000,60.6250,60.6670,6000.00,0.064000
221.400,40.0000,150.0000,60.6250,60.6676,6000.00,0.064000
221.500,40.0000,150.0000,60.6875,60.6682,6000.00,0.064000
221.600,40.0000,150.0000,60.7500,60.6687,6000.00,0.064000
221.700,40.0000,150.0000,60.5625,60.6693,6000.00,0.064000
221.800,40.0000,150.0000,60.6250,60.6699,6000.00,0.064000
221.900,40.0000,150.0000,60.6875,60.6704,6000.00,0.064000
222.000,40.0000,150.0000,60.6875,60.6710,6000.00,0.064000
222.100,40.0000,150.0000,60.6875,60.6716,6000.00,0.064000
222.200,40.0000,150.0000,60.6250,60.6721,6000.00,0.064000
222.300,40.0000,150.0000,60.5625,60.6727,6000.00,0.064000
222.400,40.0000,150.0000,60.6250,60.6732,6000.00,0.064000
222.500,40.0000,150.0000,60.5000,60.6738,6000.00,0.064000
222.600,40.0000,150.0000,60.6250,60.6744,6000.00,0.064000
222.700,40.0000,150.0000,60.5625,60.6749,6000.00,0.064000
222.800,40.0000,150.0000,60.6250,60.6755,6000.00,0.064000
222.900,40.0000,150.0000,60.5625,60.6760,6000.00,0.064000
223.000,40.0000,150.0000,60.6250,60.6766,6000.00,0.064000
223.100,40.0000,150.0000,60.6250,60.6771,6000.00,0.064000
223.200,40.0000,150.0000,60.6250,60.6777,6000.00,0.064000
223.300,40.0000,150.0000,60.6875,60.6782,6000.00,0.064000
223.400,40.0000,150.0000,60.6250,60.6788,6000.00,0.064000
223.500,40.0000,150.0000,60.6250,60.6793,6000.00,0.064000
223.600,40.0000,150.0000,60.5625,60.6799,6000.00,0.064000
223.700,40.0000,150.0000,60.6875,60.6804,6000.00,0.064000
223.800,40.0000,150.0000,60.6875,60.6809,6000.00,0.064000
223.900,40.0000,150.0000,60.6875,60.6815,6000.00,0.064000
224.000,40.0000,150.0000,60.6250,60.6820,6000.00,0.064000
224.100,40.0000,150.0000,60.6250,60.6826,6000.00,0.064000
224.200,40.0000,150.0000,60.5625,60.6831,6000.00,0.064000
224.300,40.0000,150.0000,60.6875,60.6836,6000.00,0.064000
224.400,40.0000,150.0000,60.6250,60.6842,6000.00,0.064000
224.500,40.0000,150.0000,60.6875,60.6847,6000.00,0.064000
224.600,40.0000,150.0000,60.5625,60.6852,6000.00,0.064000
224.700,40.0000,150.0000,60.6250,60.6858,6000.00,0.064000
224.800,40.0000,150.0000,60.6250,60.6863,6000.00,0.064000
224.900,40.0000,150.0000,60.6875,60.6868,6000.00,0.064000
225.000,40.0000,150.0000,60.6875,60.6874,6000.00,0.064000
225.100,40.0000,150.0000,60.6250,60.6879,6000.00,0.064000
225.200,40.0000,150.0000,60.6875,60.6884,6000.00,0.064000
225.300,40.0000,150.0000,60.6250,60.6889,6000.00,0.064000
225.400,40.0000,150.0000,60.6250,60.6895,6000.00,0.064000
225.500,40.0000,150.0000,60.6875,60.6900,6000.00,0.064000
225.600,40.0000,150.0000,60.6875,60.6905,6000.00,0.064000
225.700,40.0000,150.0000,60.6875,60.6910,6000.00,0.064000
225.800,40.0000,150.0000,60.6875,60.6915,6000.00,0.064000
225.900,40.0000,150.0000,60.6875,60.6921,6000.00,0.064000
226.000,40.0000,150.0000,60.6875,60.6926,6000.00,0.064000
226.100,40.0000,150.0000,60.6250,60.6931,6000.00,0.064000
226.200,40.0000,150.0000,60.7500,60.6936,6000.00,0.064000
226.300,40.0000,150.0000,60.6250,60.6941,6000.00,0.064000
226.400,40.0000,150.0000,60.7500,60.6946,6000.00,0.064000
226.500,40.0000,150.0000,60.6250,60.6951,6000.00,0.064000
226.600,40.0000,150.0000,60.5625,60.6957,6000.00,0.064000
226.700,40.0000,150.0000,60.6250,60.6962,6000.00,0.064000
226.800,40.0000,150.0000,60.7500,60.6967,6000.00,0.064000
226.900,40.0000,150.0000,60.6875,60.6972,6000.00,0.064000
227.000,40.0000,150.0000,60.6250,60.6977,6000.00,0.064000
227.100,40.0000,150.0000,60.6250,60.6982,6000.00,0.064000
227.200,40.0000,150.0000,60.5625,60.6987,6000.00,0.064000
227.300,40.0000,150.0000,60.6875,60.6992,6000.00,0.064000
227.400,40.0000,150.0000,60.6875,60.6997,6000.00,0.064000
227.500,40.0000,150.0000,60.6875,60.7002,6000.00,0.064000
227.600,40.0000,150.0000,60.6250,60.7007,6000.00,0.064000
227.700,40.0000,150.0000,60.6875,60.7012,6000.00,0.064000
227.800,40.0000,150.0000,60.6250,60.7017,6000.00,0.064000
227.900,40.0000,150.0000,60.6250,60.7022,6000.00,0.064000
228.000,40.0000,150.0000,60.6875,60.7027,6000.00,0.064000
228.100,40.0000,150.0000,60.6250,60.7032,6000.00,0.064000
228.200,40.0000,150.0000,60.6875,60.7037,6000.00,0.064000
228.300,40.0000,150.0000,60.6250,60.7041,6000.00,0.064000
228.400,40.0000,150.0000,60.6875,60.7046,6000.00,0.064000
228.500,40.0000,150.0000,60.6250,60.7051,6000.00,0.064000
228.600,40.0000,150.0000,60.6875,60.7056,6000.00,0.064000
228.700,40.0000,150.0000,60.6250,60.7061,6000.00,0.064000
228.800,40.0000,150.0000,60.8125,60.7066,6000.00,0.064000
228.900,40.0000,150.0000,60.6875,60.7071,6000.00,0.064000
229.000,40.0000,150.0000,60.6875,60.7075,6000.00,0.064000
229.100,40.0000,150.0000,60.6875,60.7080,6000.00,0.064000
229.200,40.0000,150.0000,60.6875,60.7085,6000.00,0.064000
229.300,40.0000,150.0000,60.6875,60.7090,6000.00,0.064000
229.400,40.0000,150.0000,60.6250,60.7095,6000.00,0.064000
229.500,40.0000,150.0000,60.7500,60.7099,6000.00,0.064000
229.600,40.0000,150.0000,60.7500,60.7104,6000.00,0.064000
229.700,40.0000,150.0000,60.6875,60.7109,6000.00,0.064000
229.800,40.0000,150.0000,60.6875,60.7114,6000.00,0.064000
229.900,40.0000,150.0000,60.6875,60.7118,6000.00,0.064000
230.000,40.0000,150.0000,60.6875,60.7123,6000.00,0.064000
230.100,40.0000,150.0000,60.6875,60.7128,6000.00,0.064000
230.200,40.0000,150.0000,60.8125,60.7133,6000.00,0.064000
230.300,40.0000,150.0000,60.6875,60.7137,6000.00,0.064000
230.400,40.0000,150.0000,60.7500,60.7142,6000.00,0.064000
230.500,40.0000,150.0000,60.7500,60.7147,6000.00,0.064000
230.600,40.0000,150.0000,60.7500,60.7151,6000.00,0.064000
230.700,40.0000,150.0000,60.6875,60.7156,6000.00,0.064000
230.800,40.0000,150.0000,60.6875,60.7161,6000.00,0.064000
230.900,40.0000,150.0000,60.6875,60.7165,6000.00,0.064000
231.000,40.0000,150.0000,60.6250,60.7170,6000.00,0.064000
231.100,40.0000,150.0000,60.7500,60.7175,6000.00,0.064000
231.200,40.0000,150.0000,60.6250,60.7179,6000.00,0.064000
231.300,40.0000,150.0000,60.6250,60.7184,6000.00,0.064000
231.400,40.0000,150.0000,60.6875,60.7188,6000.00,0.064000
231.500,40.0000,150.0000,60.6250,60.7193,6000.00,0.064000
231.600,40.0000,150.0000,60.7500,60.7197,6000.00,0.064000
231.700,40.0000,150.0000,60.6875,60.7202,6000.00,0.064000
231.800,40.0000,150.0000,60.6875,60.7206,6000.00,0.064000
231.900,40.0000,150.0000,60.7500,60.7211,6000.00,0.064000
232.000,40.0000,150.0000,60.8125,60.7216,6000.00,0.064000
232.100,40.0000,150.0000,60.7500,60.7220,6000.00,0.064000
232.200,40.0000,150.0000,60.7500,60.7225,6000.00,0.064000
232.300,40.0000,150.0000,60.6875,60.7229,6000.00,0.064000
232.400,40.0000,150.0000,60.7500,60.7234,6000.00,0.064000
232.500,40.0000,150.0000,60.6250,60.7238,6000.00,0.064000
232.600,40.0000,150.0000,60.6875,60.7242,6000.00,0.064000
232.700,40.0000,150.0000,60.6875,60.7247,6000.00,0.064000
232.800,40.0000,150.0000,60.6875,60.7251,6000.00,0.064000
232.900,40.0000,150.0000,60.6875,60.7256,6000.00,0.064000
233.000,40.0000,150.0000,60.8125,60.7260,6000.00,0.064000
233.100,40.0000,150.0000,60.6875,60.7265,6000.00,0.064000
233.200,40.0000,150.0000,60.6875,60.7269,6000.00,0.064000
233.300,40.0000,150.0000,60.6875,60.7273,6000.00,0.064000
233.400,40.0000,150.0000,60.6250,60.7278,6000.00,0.064000
233.500,40.0000,150.0000,60.7500,60.7282,6000.00,0.064000
233.600,40.0000,150.0000,60.7500,60.7287,6000.00,0.064000
233.700,40.0000,150.0000,60.6875,60.7291,6000.00,0.064000
233.800,40.0000,150.0000,60.6875,60.7295,6000.00,0.064000
233.900,40.0000,150.0000,60.7500,60.7300,6000.00,0.064000
234.000,40.0000,150.0000,60.7500,60.7304,6000.00,0.064000
234.100,40.0000,150.0000,60.7500,60.7308,6000.00,0.064000
234.200,40.0000,150.0000,60.6875,60.7312,6000.00,0.064000
234.300,40.0000,150.0000,60.7500,60.7317,6000.00,0.064000
234.400,40.0000,150.0000,60.6875,60.7321,6000.00,0.064000
234.500,40.0000,150.0000,60.6875,60.7325,6000.00,0.064000
234.600,40.0000,150.0000,60.6875,60.7330,6000.00,0.064000
234.700,40.0000,150.0000,60.7500,60.7334,6000.00,0.064000
234.800,40.0000,150.0000,60.7500,60.7338,6000.00,0.064000
234.900,40.0000,150.0000,60.8750,60.7342,6000.00,0.064000
235.000,40.0000,150.0000,60.6875,60.7347,6000.00,0.064000
235.100,40.0000,150.0000,60.6875,60.7351,6000.00,0.064000
235.200,40.0000,150.0000,60.6875,60.7355,6000.00,0.064000
235.300,40.0000,150.0000,60.6250,60.7359,6000.00,0.064000
235.400,40.0000,150.0000,60.6250,60.7363,6000.00,0.064000
235.500,40.0000,150.0000,60.6875,60.7368,6000.00,0.064000
235.600,40.0000,150.0000,60.7500,60.7372,6000.00,0.064000
235.700,40.0000,150.0000,60.7500,60.7376,6000.00,0.064000
235.800,40.0000,150.0000,60.7500,60.7380,6000.00,0.064000
235.900,40.0000,150.0000,60.6250,60.7384,6000.00,0.064000
236.000,40.0000,150.0000,60.7500,60.7388,6000.00,0.064000
236.100,40.0000,150.0000,60.6875,60.7392,6000.00,0.064000
236.200,40.0000,150.0000,60.6875,60.7397,6000.00,0.064000
236.300,40.0000,150.0000,60.6250,60.7401,6000.00,0.064000
236.400,40.0000,150.0000,60.6875,60.7405,6000.00,0.064000
236.500,40.0000,150.0000,60.6875,60.7409,6000.00,0.064000
236.600,40.0000,150.0000,60.7500,60.7413,6000.00,0.064000
236.700,40.0000,150.0000,60.6875,60.7417,6000.00,0.064000
236.800,40.0000,150.0000,60.7500,60.7421,6000.00,0.064000
236.900,40.0000,150.0000,60.6875,60.7425,6000.00,0.064000
237.000,40.0000,150.0000,60.8125,60.7429,6000.00,0.064000
237.100,40.0000,150.0000,60.6875,60.7433,6000.00,0.064000
237.200,40.0000,150.0000,60.7500,60.7437,6000.00,0.064000
237.300,40.0000,150.0000,60.8125,60.7441,6000.00,0.064000
237.400,40.0000,150.0000,60.7500,60.7445,6000.00,0.064000
237.500,40.0000,150.0000,60.7500,60.7449,6000.00,0.064000
237.600,40.0000,150.0000,60.6875,60.7453,6000.00,0.064000
237.700,40.0000,150.0000,60.6875,60.7457,6000.00,0.064000
237.800,40.0000,150.0000,60.6875,60.7461,6000.00,0.064000
237.900,40.0000,150.0000,60.6875,60.7465,6000.00,0.064000
238.000,40.0000,150.0000,60.6875,60.7469,6000.00,0.064000
238.100,40.0000,150.0000,60.7500,60.7473,6000.00,0.064000
238.200,40.0000,150.0000,60.6875,60.7477,6000.00,0.064000
238.300,40.0000,150.0000,60.7500,60.7481,6000.00,0.064000
238.400,40.0000,150.0000,60.8125,60.7485,6000.00,0.064000
238.500,40.0000,150.0000,60.7500,60.7489,6000.00,0.064000
238.600,40.0000,150.0000,60.8125,60.7493,6000.00,0.064000
238.700,40.0000,150.0000,60.7500,60.7497,6000.00,0.064000
238.800,40.0000,150.0000,60.6875,60.7500,6000.00,0.064000
238.900,40.0000,150.0000,60.6875,60.7504,6000.00,0.064000
239.000,40.0000,150.0000,60.7500,60.7508,6000.00,0.064000
239.100,40.0000,150.0000,60.7500,60.7512,6000.00,0.064000
239.200,40.0000,150.0000,60.6875,60.7516,6000.00,0.064000
239.300,40.0000,150.0000,60.6875,60.7520,6000.00,0.064000
239.400,40.0000,150.0000,60.7500,60.7524,6000.00,0.064000
239.500,40.0000,150.0000,60.7500,60.7527,6000.00,0.064000
239.600,40.0000,150.0000,60.7500,60.7531,6000.00,0.064000
239.700,40.0000,150.0000,60.6875,60.7535,6000.00,0.064000
239.800,40.0000,150.0000,60.7500,60.7539,6000.00,0.064000
239.900,40.0000,150.0000,60.7500,60.7543,6000.00,0.064000
240.000,40.0000,150.0000,60.7500,60.7546,6000.00,0.064000
240.100,40.0000,150.0000,60.7500,60.7550,6000.00,0.064000
240.200,40.0000,150.0000,60.7500,60.7554,6000.00,0.064000
240.300,40.0000,150.0000,60.7500,60.7558,6000.00,0.064000
240.400,40.0000,150.0000,60.8125,60.7561,6000.00,0.064000
240.500,40.0000,150.0000,60.7500,60.7565,6000.00,0.064000
240.600,40.0000,150.0000,60.6250,60.7569,6000.00,0.064000
240.700,40.0000,150.0000,60.6875,60.7573,6000.00,0.064000
240.800,40.0000,150.0000,60.6250,60.7576,6000.00,0.064000
240.900,40.0000,150.0000,60.7500,60.7580,6000.00,0.064000
241.000,40.0000,150.0000,60.7500,60.7584,6000.00,0.064000
241.100,40.0000,150.0000,60.8750,60.7587,6000.00,0.064000
241.200,40.0000,150.0000,60.6875,60.7591,6000.00,0.064000
241.300,40.0000,150.0000,60.7500,60.7595,6000.00,0.064000
241.400,40.0000,150.0000,60.6875,60.7598,6000.00,0.064000
241.500,40.0000,150.0000,60.6875,60.7602,6000.00,0.064000
241.600,40.0000,150.0000,60.7500,60.7606,6000.00,0.064000
241.700,40.0000,150.0000,60.6875,60.7609,6000.00,0.064000
241.800,40.0000,150.0000,60.7500,60.7613,6000.00,0.064000
241.900,40.0000,150.0000,60.7500,60.7617,6000.00,0.064000
242.000,40.0000,150.0000,60.6250,60.7620,6000.00,0.064000
242.100,40.0000,150.0000,60.6875,60.7624,6000.00,0.064000
242.200,40.0000,150.0000,60.7500,60.7628,6000.00,0.064000
242.300,40.0000,150.0000,60.7500,60.7631,6000.00,0.064000
242.400,40.0000,150.0000,60.7500,60.7635,6000.00,0.064000
242.500,40.0000,150.0000,60.6875,60.7638,6000.00,0.064000
242.600,40.0000,150.0000,60.6875,60.7642,6000.00,0.064000
242.700,40.0000,150.0000,60.8125,60.7645,6000.00,0.064000
242.800,40.0000,150.0000,60.6875,60.7649,6000.00,0.064000
242.900,40.0000,150.0000,60.7500,60.7653,6000.00,0.064000
243.000,40.0000,150.0000,60.6875,60.7656,6000.00,0.064000
243.100,40.0000,150.0000,60.7500,60.7660,6000.00,0.064000
243.200,40.0000,150.0000,60.8125,60.7663,6000.00,0.064000
243.300,40.0000,150.0000,60.6875,60.7667,6000.00,0.064000
243.400,40.0000,150.0000,60.6875,60.7670,6000.00,0.064000
243.500,40.0000,150.0000,60.8125,60.7674,6000.00,0.064000
243.600,40.0000,150.0000,60.8125,60.7677,6000.00,0.064000
243.700,40.0000,150.0000,60.8750,60.7681,6000.00,0.064000
243.800,40.0000,150.0000,60.6875,60.7684,6000.00,0.064000
243.900,40.0000,150.0000,60.8125,60.7688,6000.00,0.064000
244.000,40.0000,150.0000,60.6875,60.7691,6000.00,0.064000
244.100,40.0000,150.0000,60.7500,60.7694,6000.00,0.064000
244.200,40.0000,150.0000,60.6250,60.7698,6000.00,0.064000
244.300,40.0000,150.0000,60.6875,60.7701,6000.00,0.064000
244.400,40.0000,150.0000,60.7500,60.7705,6000.00,0.064000
244.500,40.0000,150.0000,60.7500,60.7708,6000.00,0.064000
244.600,40.0000,150.0000,60.8125,60.7712,6000.00,0.064000
244.700,40.0000,150.0000,60.6875,60.7715,6000.00,0.064000
244.800,40.0000,150.0000,60.8125,60.7718,6000.00,0.064000
244.900,40.0000,150.0000,60.7500,60.7722,6000.00,0.064000
245.000,40.0000,150.0000,60.7500,60.7725,6000.00,0.064000
245.100,40.0000,150.0000,60.7500,60.7729,6000.00,0.064000
245.200,40.0000,150.0000,60.6250,60.7732,6000.00,0.064000
245.300,40.0000,150.0000,60.7500,60.7735,6000.00,0.064000
245.400,40.0000,150.0000,60.7500,60.7739,6000.00,0.064000
245.500,40.0000,150.0000,60.6875,60.7742,6000.00,0.064000
245.600,40.0000,150.0000,60.7500,60.7745,6000.00,0.064000
245.700,40.0000,150.0000,60.7500,60.7749,6000.00,0.064000
245.800,40.0000,150.0000,60.8125,60.7752,6000.00,0.064000
245.900,40.0000,150.0000,60.7500,60.7755,6000.00,0.064000
246.000,40.0000,150.0000,60.7500,60.7759,6000.00,0.064000
246.100,40.0000,150.0000,60.6875,60.7762,6000.00,0.064000
246.200,40.0000,150.0000,60.6875,60.7765,6000.00,0.064000
246.300,40.0000,150.0000,60.7500,60.7769,6000.00,0.064000
246.400,40.0000,150.0000,60.7500,60.7772,6000.00,0.064000
246.500,40.0000,150.0000,60.7500,60.7775,6000.00,0.064000
246.600,40.0000,150.0000,60.6875,60.7778,6000.00,0.064000
246.700,40.0000,150.0000,60.8125,60.7782,6000.00,0.064000
246.800,40.0000,150.0000,60.8125,60.7785,6000.00,0.064000
246.900,40.0000,150.0000,60.8125,60.7788,6000.00,0.064000
247.000,40.0000,150.0000,60.7500,60.7791,6000.00,0.064000
247.100,40.0000,150.0000,60.6875,60.7795,6000.00,0.064000
247.200,40.0000,150.0000,60.8125,60.7798,6000.00,0.064000
247.300,40.0000,150.0000,60.8125,60.7801,6000.00,0.064000
247.400,40.0000,150.0000,60.7500,60.7804,6000.00,0.064000
247.500,40.0000,150.0000,60.7500,60.7807,6000.00,0.064000
