epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786401776742,3000,Minimum,4338,4338,0.3,-1,25.1875,25.1875,0
1786401776842,3000,Minimum,4347,4347,0.3,-1,25.5625,25.5625,0
1786401776942,3000,Minimum,4355,4355,0.3,-1,25.5625,25.5625,0
1786401777043,3000,Minimum,4363,4363,0.3,-1,25.5625,25.5625,0
1786401777142,3000,Minimum,4370,4370,0.3,-1,25.5625,25.5625,0
1786401777242,3000,Minimum,4377,4377,0.3,-1,25.5625,25.5625,0
1786401777342,3000,Minimum,4383,4383,0.3,-1,25.5625,25.5625,0
1786401777442,3000,Minimum,4389,4389,0.3,-1,25.5625,25.5625,0
1786401777542,3000,Minimum,4394,4394,0.3,-1,25.5625,25.5625,0
1786401777646,3000,Minimum,4399,4399,0.3,-1,25.5625,25.5625,0
1786401777742,3000,Minimum,4404,4404,0.3,-1,25.5625,25.5625,0
1786401777842,3000,Minimum,4409,4409,0.3,-1,26.1875,26.1875,0
1786401777942,3000,Minimum,4413,4413,0.3,-1,26.1875,26.1875,0
1786401778042,3000,Minimum,4417,4417,0.3,-1,26.1875,26.1875,0
1786401778142,3000,Minimum,4420,4420,0.3,-1,26.1875,26.1875,0
1786401778242,3000,Minimum,4424,4424,0.3,-1,26.1875,26.1875,0
1786401778342,3000,Minimum,4427,4427,0.3,-1,26.1875,26.1875,0
1786401778442,3000,Minimum,4430,4430,0.3,-1,26.1875,26.1875,0
1786401778542,3000,Minimum,4432,4432,0.3,-1,26.1875,26.1875,0
1786401778642,3000,Minimum,4435,4435,0.3,-1,26.1875,26.1875,0
1786401778742,3000,Minimum,4437,4437,0.3,-1,26.1875,26.1875,0
1786401778842,3000,Minimum,4439,4439,0.3,-1,26.8125,26.8125,0
1786401778942,3000,Minimum,4442,4442,0.3,-1,26.8125,26.8125,0
1786401779042,3000,Minimum,4443,4443,0.3,-1,26.8125,26.8125,0
1786401779142,3000,Minimum,4445,4445,0.3,-1,26.8125,26.8125,0
1786401779243,3000,Minimum,4447,4447,0.3,-1,26.8125,26.8125,0
1786401779342,3000,Minimum,4449,4449,0.3,-1,26.8125,26.8125,0
1786401779442,3000,Minimum,4450,4450,0.3,-1,26.8125,26.8125,0
1786401779542,3000,Minimum,4451,4451,0.3,-1,26.8125,26.8125,0
1786401779642,3000,Minimum,4453,4453,0.3,-1,26.8125,26.8125,0
1786401779742,3000,Minimum,4454,4454,0.3,-1,26.8125,26.8125,0
1786401779842,3000,Minimum,4455,4455,0.3,-1,27.4375,27.4375,0
1786401779942,3000,Minimum,4456,4456,0.3,-1,27.4375,27.4375,0
1786401780042,3000,Minimum,4457,4457,0.3,-1,27.4375,27.4375,0
1786401780142,3000,Minimum,4458,4458,0.3,-1,27.4375,27.4375,0
1786401780242,3000,Minimum,4459,4459,0.3,-1,27.4375,27.4375,0
1786401780342,3000,Minimum,4460,4460,0.3,-1,27.4375,27.4375,0
1786401780442,3000,Minimum,4460,4460,0.3,-1,27.4375,27.4375,0
1786401780542,3000,Minimum,4461,4461,0.3,-1,27.4375,27.4375,0
1786401780642,3000,Minimum,4462,4462,0.3,-1,27.4375,27.4375,0
1786401780742,3000,Minimum,4462,4462,0.3,-1,27.4375,27.4375,0
1786401780842,3000,Minimum,4463,4463,0.3,-1,28.25,28.25,0
1786401780942,3000,Minimum,4463,4463,0.3,-1,28.25,28.25,0
1786401781042,3000,Minimum,4464,4464,0.3,-1,28.25,28.25,0
1786401781142,3000,Minimum,4464,4464,0.3,-1,28.25,28.25,0
1786401781242,3000,Minimum,4465,4465,0.3,-1,28.25,28.25,0
1786401781342,3000,Minimum,4465,4465,0.3,-1,28.25,28.25,0
1786401781442,3000,Minimum,4465,4465,0.3,-1,28.25,28.25,0
1786401781542,3000,Minimum,4466,4466,0.3,-1,28.25,28.25,0
1786401781642,3000,Minimum,4466,4466,0.3,-1,28.25,28.25,0
1786401781742,3000,Minimum,4466,4466,0.3,-1,28.25,28.25,0
1786401781842,3000,Minimum,4467,4467,0.3,-1,28.9375,28.9375,0
1786401781942,3000,Minimum,4467,4467,0.3,-1,28.9375,28.9375,0
1786401782042,3000,Minimum,4467,4467,0.3,-1,28.9375,28.9375,0
1786401782142,3000,Minimum,4467,4467,0.3,-1,28.9375,28.9375,0
1786401782242,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782343,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782443,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782542,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782642,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782742,3000,Minimum,4468,4468,0.3,-1,28.9375,28.9375,0
1786401782842,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401782942,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783042,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783142,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783242,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783342,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783442,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783543,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783643,3000,Minimum,4469,4469,0.3,-1,29.75,29.75,0
1786401783742,3000,Minimum,4470,4470,0.3,-1,29.75,29.75,0
1786401783842,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401783943,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784042,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784142,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784242,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784342,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784442,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
1786401784542,3000,Minimum,4470,4470,0.3,-1,30.3125,30.3125,0
